id,name,parent,detail,group.category.id,group.category.name,group.family.id,group.family.name,group.chemical.id,group.chemical.name,isActive,order,level
10391,Tonics,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0401,Tonics,1,0,4
10392,Appetite Stimulants,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0501,Appetite Stimulants,1,0,4
10393,Antiobesity Agents: Amphetamine derivatives,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0601,Antiobesity Agents: Amphetamine derivatives,1,0,4
10394,Unknown,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0701,Unknown,1,0,4
10395,Antiobesity Agents: Othres,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0702,Antiobesity Agents: Othres,1,0,4
10396,Antiobesity Agents: Unknown,//Products//Medical Drugs//Nutrition,,01,Medical Drugs,12,Nutrition,0703,Antiobesity Agents: Unknown,1,0,4
10397,Eye Anti-infectives & Antiseptics: Boric acid,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",0101,Eye Anti-infectives & Antiseptics: Boric acid,1,0,4
10398,Eye Corticosteroids,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",0201,Eye Corticosteroids,1,0,4
10399,Eye Antiseptics with Corticosteroids,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",0301,Eye Antiseptics with Corticosteroids,1,0,4
10400,Mydriatic Drugs,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",0401,Mydriatic Drugs,1,0,4
10401,Miotic Drugs,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",0501,Miotic Drugs,1,0,4
10402,Glaucoma Preparation,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",0601,Glaucoma Preparation,1,0,4
10403,Other Eye Preparation,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",0701,Other Eye Preparation,1,0,4
10404,Ear Anti-infectives & Antiseptics,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",1101,Ear Anti-infectives & Antiseptics,1,0,4
10405,Ear Corticosteroids,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",1201,Ear Corticosteroids,1,0,4
10406,Ear Antiseptics with Corticosteroids,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",1301,Ear Antiseptics with Corticosteroids,1,0,4
10407,Other Ear Preparations,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",1401,Other Ear Preparations,1,0,4
10408,Mouth/ Throat Preparations,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",2101,Mouth/ Throat Preparations,1,0,4
10409,Unknown,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",3001,Unknown,1,0,4
10410,Eye Anti-infectives & Antiseptics: Cationic detergent,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",3002,Eye Anti-infectives & Antiseptics: Cationic detergent,1,0,4
10411,Eye Anti-infectives & Antiseptics: Other,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",3003,Eye Anti-infectives & Antiseptics: Other,1,0,4
10412,Eye Anti-infectives & Antiseptics: Unknown,"//Products//Medical Drugs//Eye, Ear, Mouth and Throat",,01,Medical Drugs,13,"Eye, Ear, Mouth and Throat",3004,Eye Anti-infectives & Antiseptics: Unknown,1,0,4
10413,Topical Anti-infectives: Organic Mercury,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0101,Topical Anti-infectives: Organic Mercury,1,0,4
10414,Topical Anti-infectives: Ethanol/Isopropanol,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0102,Topical Anti-infectives: Ethanol/Isopropanol,1,0,4
10415,Topical Anti-infectives: Iodine,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0103,Topical Anti-infectives: Iodine,1,0,4
10416,Topical Anti-infectives with Corticosteroids,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0201,Topical Anti-infectives with Corticosteroids,1,0,4
10417,Topical Corticosteroids,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0301,Topical Corticosteroids,1,0,4
10418,Acne Treatment Preparations,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0401,Acne Treatment Preparations,1,0,4
10419,Antiseptics & Disinfectants: H2O2,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0501,Antiseptics & Disinfectants: H2O2,1,0,4
10420,"Antiseptics & Disinfectants: Phenol (Cresol, Chloroxylenol)",//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0502,"Antiseptics & Disinfectants: Phenol (Cresol, Chloroxylenol)",1,0,4
10421,Antiseptics & Disinfectants: Chlorhexidine,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0503,Antiseptics & Disinfectants: Chlorhexidine,1,0,4
10422,Antiseptics & Disinfectants: Gentian violet,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0504,Antiseptics & Disinfectants: Gentian violet,1,0,4
10423,Medicated Surgical Dressings,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0601,Medicated Surgical Dressings,1,0,4
10424,Topical Fungicides & Antiparasites: Salicylic acid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0701,Topical Fungicides & Antiparasites: Salicylic acid,1,0,4
10425,Topical Fungicides & Antiparasites: Benzyl benzoate,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0702,Topical Fungicides & Antiparasites: Benzyl benzoate,1,0,4
10426,"Psoriasis, Seborrhea & Ichthyosis Preparations",//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0801,"Psoriasis, Seborrhea & Ichthyosis Preparations",1,0,4
10427,Topical Antivirals,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,0901,Topical Antivirals,1,0,4
10428,Keratolytics: Salicylic acid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1001,Keratolytics: Salicylic acid,1,0,4
10429,Skin Protectives,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1101,Skin Protectives,1,0,4
10430,Topical Antihistamines/Antipruritics : Calamine,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1201,Topical Antihistamines/Antipruritics : Calamine,1,0,4
10431,Topical Analgesics & Anti-inflammatories: NSAIDs,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1301,Topical Analgesics & Anti-inflammatories: NSAIDs,1,0,4
10432,Topical Analgesics & Anti-inflammatories: Essential oil,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1302,Topical Analgesics & Anti-inflammatories: Essential oil,1,0,4
10433,Other Dermatologicals,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1401,Other Dermatologicals,1,0,4
10434,Treatment of dundruff,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1402,Treatment of dundruff,1,0,4
10435,Others,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1403,Others,1,0,4
10436,Unknown,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1501,Unknown,1,0,4
10437,Topical Antihistamines/Antipruritics : Others,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1502,Topical Antihistamines/Antipruritics : Others,1,0,4
10438,Keratolytics: Lactic acid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1503,Keratolytics: Lactic acid,1,0,4
10439,Topical Fungicides & Antiparasites: Conazole,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1504,Topical Fungicides & Antiparasites: Conazole,1,0,4
10440,Topical Fungicides & Antiparasites: Organochlorine,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1505,Topical Fungicides & Antiparasites: Organochlorine,1,0,4
10441,Topical Fungicides & Antiparasites: Others e.g. Sulphur,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1506,Topical Fungicides & Antiparasites: Others e.g. Sulphur,1,0,4
10442,Topical Fungicides & Antiparasites: Unknown,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1507,Topical Fungicides & Antiparasites: Unknown,1,0,4
10443,Topical Fungicides & Antiparasites: Pyrethroid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1508,Topical Fungicides & Antiparasites: Pyrethroid,1,0,4
10444,Topical Analgesics & Anti-inflammatories: Methyl salicylate,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1509,Topical Analgesics & Anti-inflammatories: Methyl salicylate,1,0,4
10445,Topical Analgesics & Anti-inflammatories: Others,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1510,Topical Analgesics & Anti-inflammatories: Others,1,0,4
10446,Topical Analgesics & Anti-inflammatories: Unknown,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1511,Topical Analgesics & Anti-inflammatories: Unknown,1,0,4
10447,Topical Anti-infectives: Ethanol,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1512,Topical Anti-infectives: Ethanol,1,0,4
10448,Antiseptics & Disinfectants: Cationic detergent,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1513,Antiseptics & Disinfectants: Cationic detergent,1,0,4
10449,Antiseptics & Disinfectants: Glutaraldehyde,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1514,Antiseptics & Disinfectants: Glutaraldehyde,1,0,4
10450,Antiseptics & Disinfectants: Others,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1515,Antiseptics & Disinfectants: Others,1,0,4
10451,Topical Anti-infectives: Isopropanol,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1516,Topical Anti-infectives: Isopropanol,1,0,4
10452,Topical Anti-infectives: Others,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1517,Topical Anti-infectives: Others,1,0,4
10453,Antiseptics & Disinfectants: Hypochlorite,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1518,Antiseptics & Disinfectants: Hypochlorite,1,0,4
10454,Antiseptics & Disinfectants: Alcohol,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1519,Antiseptics & Disinfectants: Alcohol,1,0,4
10455,Keratolytics: Glycolic acid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1520,Keratolytics: Glycolic acid,1,0,4
10456,Keratolytics: Unknown,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1521,Keratolytics: Unknown,1,0,4
10457,Treatment of warts: TCA acid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1522,Treatment of warts: TCA acid,1,0,4
10458,Treatment of warts: Salicylic acid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1523,Treatment of warts: Salicylic acid,1,0,4
10459,Treatment of warts: Lactic acid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1524,Treatment of warts: Lactic acid,1,0,4
10460,Keratolytics: Benzoic acid,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1525,Keratolytics: Benzoic acid,1,0,4
10461,Topical  Fugicides and  Antiparasites:Others,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1526,Topical  Fugicides and  Antiparasites:Others,1,0,4
10462,Treatment of warts:Other,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1527,Treatment of warts:Other,1,0,4
10463,Keratolytics: Other,//Products//Medical Drugs//Dermatologicals,,01,Medical Drugs,14,Dermatologicals,1528,Keratolytics: Other,1,0,4
10464,Anaesthetics Local & General,//Products//Medical Drugs//Anaesthetics Local and General,,01,Medical Drugs,15,Anaesthetics Local and General,0101,Anaesthetics Local & General,1,0,4
10465,Unknown,//Products//Medical Drugs//Anaesthetics Local and General,,01,Medical Drugs,15,Anaesthetics Local and General,0201,Unknown,1,0,4
10466,Others,//Products//Medical Drugs//Anaesthetics Local and General,,01,Medical Drugs,15,Anaesthetics Local and General,0202,Others,1,0,4
10467,Radiocontrast Media: Iodinated contrast media,//Products//Medical Drugs//Diagnostic Agents,,01,Medical Drugs,16,Diagnostic Agents,0101,Radiocontrast Media: Iodinated contrast media,1,0,4
10468,Unknown,//Products//Medical Drugs//Diagnostic Agents,,01,Medical Drugs,16,Diagnostic Agents,0201,Unknown,1,0,4
10469,Antihistamines & Antiallergics: CPM,//Products//Medical Drugs//Allergy and Immune System,,01,Medical Drugs,17,Allergy and Immune System,0101,Antihistamines & Antiallergics: CPM,1,0,4
10470,Antihistamines & Antiallergics: Diphenhydramine,//Products//Medical Drugs//Allergy and Immune System,,01,Medical Drugs,17,Allergy and Immune System,0102,Antihistamines & Antiallergics: Diphenhydramine,1,0,4
10471,Antihistamines & Antiallergics: Others,//Products//Medical Drugs//Allergy and Immune System,,01,Medical Drugs,17,Allergy and Immune System,0103,Antihistamines & Antiallergics: Others,1,0,4
10472,Antihistamines & Antiallergics: Unknown,//Products//Medical Drugs//Allergy and Immune System,,01,Medical Drugs,17,Allergy and Immune System,0104,Antihistamines & Antiallergics: Unknown,1,0,4
10473,"Vaccines, Antisera & Immunologicals",//Products//Medical Drugs//Allergy and Immune System,,01,Medical Drugs,17,Allergy and Immune System,0201,"Vaccines, Antisera & Immunologicals",1,0,4
10474,Immunosuppressants,//Products//Medical Drugs//Allergy and Immune System,,01,Medical Drugs,17,Allergy and Immune System,0301,Immunosuppressants,1,0,4
10475,Unknown,//Products//Medical Drugs//Allergy and Immune System,,01,Medical Drugs,17,Allergy and Immune System,0401,Unknown,1,0,4
10476,Methadone,"//Products//Medical Drugs//Antidotes, Detoxifying Agents",,01,Medical Drugs,18,"Antidotes, Detoxifying Agents",0101,Methadone,1,0,4
10477,Naloxone,"//Products//Medical Drugs//Antidotes, Detoxifying Agents",,01,Medical Drugs,18,"Antidotes, Detoxifying Agents",0201,Naloxone,1,0,4
10478,Others,"//Products//Medical Drugs//Antidotes, Detoxifying Agents",,01,Medical Drugs,18,"Antidotes, Detoxifying Agents",0301,Others,1,0,4
10479,Unknown,"//Products//Medical Drugs//Antidotes, Detoxifying Agents",,01,Medical Drugs,18,"Antidotes, Detoxifying Agents",0401,Unknown,1,0,4
10480,Intravenous & Other Sterile Solutions,//Products//Medical Drugs//Intravenous and Other Steriles Solutions,,01,Medical Drugs,19,Intravenous and Other Steriles Solutions,0101,Intravenous & Other Sterile Solutions,1,0,4
10481,Unknown,//Products//Medical Drugs//Intravenous and Other Steriles Solutions,,01,Medical Drugs,19,Intravenous and Other Steriles Solutions,0201,Unknown,1,0,4
11096,Antiseptics & disinfectant,//Products//Medical Drugs//Intravenous and Other Steriles Solutions,,01,Medical Drugs,19,Intravenous and Other Steriles Solutions,0301,Antiseptics & disinfectant,1,0,4
11089,Miscellaneous: Treatment of psoriasis,//Products//Medical Drugs//Miscellaneous,,01,Medical Drugs,20,Miscellaneous,0203,Miscellaneous: Treatment of psoriasis,1,0,4
10482,Miscellaneou: Ammonia,//Products//Medical Drugs//Miscellaneous,,01,Medical Drugs,20,Miscellaneous,0101,Miscellaneou: Ammonia,1,0,4
10483,Unknown,//Products//Medical Drugs//Miscellaneous,,01,Medical Drugs,20,Miscellaneous,0201,Unknown,1,0,4
10484,Miscellaneou: Alcohol,//Products//Medical Drugs//Miscellaneous,,01,Medical Drugs,20,Miscellaneous,0202,Miscellaneou: Alcohol,1,0,4
10485,Unknown,//Products//Medical Drugs//Unknown,,01,Medical Drugs,21,Unknown,0101,Unknown,1,0,4
10486,Others,//Products//Medical Drugs//Others,,01,Medical Drugs,22,Others,0101,Others,1,0,4
10487,Antipsychotic: benzamide,//Products//Medical Drugs//Others,,01,Medical Drugs,22,Others,0102,Antipsychotic: benzamide,1,0,4
11115,Medicine for animals,//Products//Medical Drugs//Others,,01,Medical Drugs,22,Others,3010,Medicine for animals,1,0,4
10488,Adhesive agent: Cyanoacrylate,//Products//Technical and Occupational Products//Adhesive agent,,02,Technical and Occupational Products,01,Adhesive agent,0101,Adhesive agent: Cyanoacrylate,1,0,4
10489,Adhesive agent: Others,//Products//Technical and Occupational Products//Adhesive agent,,02,Technical and Occupational Products,01,Adhesive agent,0102,Adhesive agent: Others,1,0,4
10490,Adhesive agent: Unknown,//Products//Technical and Occupational Products//Adhesive agent,,02,Technical and Occupational Products,01,Adhesive agent,0103,Adhesive agent: Unknown,1,0,4
10491,Solventt: toluene,//Products//Technical and Occupational Products//Adhesive agent,,02,Technical and Occupational Products,01,Adhesive agent,0104,Solventt: toluene,1,0,4
10492,Glue,//Products//Technical and Occupational Products//Adhesive agent,,02,Technical and Occupational Products,01,Adhesive agent,0105,Glue,1,0,4
10493,Astringent,//Products//Technical and Occupational Products//Astringent,,02,Technical and Occupational Products,02,Astringent,0101,Astringent,1,0,4
10494,Antifreeze/coolant,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0101,Antifreeze/coolant,1,0,4
10495,Brake fluid,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0201,Brake fluid,1,0,4
10496,Diesel oil,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0301,Diesel oil,1,0,4
10497,Gasoline,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0401,Gasoline,1,0,4
10498,Motor oil/ Lubricant,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0501,Motor oil/ Lubricant,1,0,4
10499,Polishing/ Coating agent,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0601,Polishing/ Coating agent,1,0,4
10500,Cleaning/ Shampooing,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0701,Cleaning/ Shampooing,1,0,4
10501,Other,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0801,Other,1,0,4
10502,Unknown,//Products//Technical and Occupational Products//Automotive products,,02,Technical and Occupational Products,03,Automotive products,0901,Unknown,1,0,4
10503,With mercury,//Products//Technical and Occupational Products//Battery dry cell,,02,Technical and Occupational Products,04,Battery dry cell,0101,With mercury,1,0,4
10504,Without mercury,//Products//Technical and Occupational Products//Battery dry cell,,02,Technical and Occupational Products,04,Battery dry cell,0201,Without mercury,1,0,4
10505,Other,//Products//Technical and Occupational Products//Battery dry cell,,02,Technical and Occupational Products,04,Battery dry cell,0301,Other,1,0,4
10506,Bleaching agent,//Products//Technical and Occupational Products//Bleaching agent,,02,Technical and Occupational Products,05,Bleaching agent,0101,Bleaching agent,1,0,4
10507,Cement sealer,//Products//Technical and Occupational Products//Caulking compound,,02,Technical and Occupational Products,06,Caulking compound,0101,Cement sealer,1,0,4
10508,Alkali formulation,//Products//Technical and Occupational Products//Cleaning agent for air conditioner,,02,Technical and Occupational Products,07,Cleaning agent for air conditioner,0101,Alkali formulation,1,0,4
10509,Detergent,//Products//Technical and Occupational Products//Cleaning agent for air conditioner,,02,Technical and Occupational Products,07,Cleaning agent for air conditioner,0201,Detergent,1,0,4
10510,Irritant,//Products//Technical and Occupational Products//Cleaning agent for air conditioner,,02,Technical and Occupational Products,07,Cleaning agent for air conditioner,0301,Irritant,1,0,4
10511,Other,//Products//Technical and Occupational Products//Cleaning agent for air conditioner,,02,Technical and Occupational Products,07,Cleaning agent for air conditioner,0401,Other,1,0,4
10512,Unknown,//Products//Technical and Occupational Products//Cleaning agent for air conditioner,,02,Technical and Occupational Products,07,Cleaning agent for air conditioner,0501,Unknown,1,0,4
10513,Acid formulation,//Products//Technical and Occupational Products//Cleaning agent for floor,,02,Technical and Occupational Products,08,Cleaning agent for floor,0101,Acid formulation,1,0,4
10514,Detergent,//Products//Technical and Occupational Products//Cleaning agent for floor,,02,Technical and Occupational Products,08,Cleaning agent for floor,0201,Detergent,1,0,4
10515,Irritant,//Products//Technical and Occupational Products//Cleaning agent for floor,,02,Technical and Occupational Products,08,Cleaning agent for floor,0301,Irritant,1,0,4
10516,Other,//Products//Technical and Occupational Products//Cleaning agent for floor,,02,Technical and Occupational Products,08,Cleaning agent for floor,0401,Other,1,0,4
10517,Unknown,//Products//Technical and Occupational Products//Cleaning agent for floor,,02,Technical and Occupational Products,08,Cleaning agent for floor,0501,Unknown,1,0,4
10518,Acid formulation,//Products//Technical and Occupational Products//Cleaning agent for Multipurpose,,02,Technical and Occupational Products,09,Cleaning agent for Multipurpose,0101,Acid formulation,1,0,4
10519,Alkali formulation,//Products//Technical and Occupational Products//Cleaning agent for Multipurpose,,02,Technical and Occupational Products,09,Cleaning agent for Multipurpose,0201,Alkali formulation,1,0,4
10520,Detergent,//Products//Technical and Occupational Products//Cleaning agent for Multipurpose,,02,Technical and Occupational Products,09,Cleaning agent for Multipurpose,0301,Detergent,1,0,4
10521,Irritant,//Products//Technical and Occupational Products//Cleaning agent for Multipurpose,,02,Technical and Occupational Products,09,Cleaning agent for Multipurpose,0401,Irritant,1,0,4
10522,Other,//Products//Technical and Occupational Products//Cleaning agent for Multipurpose,,02,Technical and Occupational Products,09,Cleaning agent for Multipurpose,0501,Other,1,0,4
10523,Unknown,//Products//Technical and Occupational Products//Cleaning agent for Multipurpose,,02,Technical and Occupational Products,09,Cleaning agent for Multipurpose,0601,Unknown,1,0,4
10524,Alcohol,//Products//Technical and Occupational Products//Cleaning agent for Multipurpose,,02,Technical and Occupational Products,09,Cleaning agent for Multipurpose,0602,Alcohol,1,0,4
10525,Hydrocarbon,//Products//Technical and Occupational Products//Cleaning agent for Multipurpose,,02,Technical and Occupational Products,09,Cleaning agent for Multipurpose,0603,Hydrocarbon,1,0,4
10526,Alkali formulation,//Products//Technical and Occupational Products//Concrete:  Curing membrane,,02,Technical and Occupational Products,10,Concrete:  Curing membrane,0101,Alkali formulation,1,0,4
10527,Others,//Products//Technical and Occupational Products//Concrete:  Curing membrane,,02,Technical and Occupational Products,10,Concrete:  Curing membrane,0102,Others,1,0,4
10528,Alcohol,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0101,Alcohol,1,0,4
10529,Borate,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0201,Borate,1,0,4
10530,Chlorine,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0301,Chlorine,1,0,4
10531,Formalin/Formaldehyde,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0401,Formalin/Formaldehyde,1,0,4
10532,Hydrogen peroxide,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0501,Hydrogen peroxide,1,0,4
10533,Glutaraldehyde/Aldehyde,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0601,Glutaraldehyde/Aldehyde,1,0,4
10534,Phenol/Cresol,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0701,Phenol/Cresol,1,0,4
10535,Potassium permanganate,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0801,Potassium permanganate,1,0,4
10536,Cationic detergent,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,0901,Cationic detergent,1,0,4
10537,Others,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,1001,Others,1,0,4
10538,Unknown,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,1101,Unknown,1,0,4
10539,Non/anionic detergents,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,1102,Non/anionic detergents,1,0,4
10540,Acids,//Products//Technical and Occupational Products//Antiseptic&Disinfectants,,02,Technical and Occupational Products,11,Antiseptic&Disinfectants,1103,Acids,1,0,4
10541,Dispersant,//Products//Technical and Occupational Products//Dispersant,,02,Technical and Occupational Products,12,Dispersant,0101,Dispersant,1,0,4
10542,Dye,//Products//Technical and Occupational Products//Dye,,02,Technical and Occupational Products,13,Dye,0101,Dye,1,0,4
10543,Dry chemical,//Products//Technical and Occupational Products//Fire extinguisher,,02,Technical and Occupational Products,14,Fire extinguisher,0101,Dry chemical,1,0,4
10544,Liquid foam,//Products//Technical and Occupational Products//Fire extinguisher,,02,Technical and Occupational Products,14,Fire extinguisher,0201,Liquid foam,1,0,4
10545,Mechanical foam,//Products//Technical and Occupational Products//Fire extinguisher,,02,Technical and Occupational Products,14,Fire extinguisher,0301,Mechanical foam,1,0,4
10546,Powder,//Products//Technical and Occupational Products//Fire extinguisher,,02,Technical and Occupational Products,14,Fire extinguisher,0401,Powder,1,0,4
10547,Powder foam,//Products//Technical and Occupational Products//Fire extinguisher,,02,Technical and Occupational Products,14,Fire extinguisher,0501,Powder foam,1,0,4
10548,Other,//Products//Technical and Occupational Products//Fire extinguisher,,02,Technical and Occupational Products,14,Fire extinguisher,0601,Other,1,0,4
10549,Unknown,//Products//Technical and Occupational Products//Fire extinguisher,,02,Technical and Occupational Products,14,Fire extinguisher,0701,Unknown,1,0,4
10550,Additive,//Products//Technical and Occupational Products//Fuel,,02,Technical and Occupational Products,15,Fuel,0101,Additive,1,0,4
10551,Cooking fuel,//Products//Technical and Occupational Products//Fuel,,02,Technical and Occupational Products,15,Fuel,0201,Cooking fuel,1,0,4
10552,Lighter fuel,//Products//Technical and Occupational Products//Fuel,,02,Technical and Occupational Products,15,Fuel,0301,Lighter fuel,1,0,4
10553,Model airplane fuel,//Products//Technical and Occupational Products//Fuel,,02,Technical and Occupational Products,15,Fuel,0401,Model airplane fuel,1,0,4
